Date,Hour,Neighborhood,Cases,Deaths,Recovered
2020-05-13,18:00:00,ALTO DA BOA VISTA,9,2,7
2020-05-13,18:00:00,ANCHIETA,60,13,42
2020-05-13,18:00:00,ANDARAI,34,3,28
2020-05-13,18:00:00,ANIL,45,6,37
2020-05-13,18:00:00,BANCARIOS,11,2,9
2020-05-13,18:00:00,BANGU,214,63,131
2020-05-13,18:00:00,BARRA DA TIJUCA,370,44,313
2020-05-13,18:00:00,BARRA DE GUARATIBA,1,0,1
2020-05-13,18:00:00,BARROS FILHO,15,1,12
2020-05-13,18:00:00,BENFICA,29,6,21
2020-05-13,18:00:00,BENTO RIBEIRO,33,3,28
2020-05-13,18:00:00,BONSUCESSO,102,21,76
2020-05-13,18:00:00,BOTAFOGO,216,28,177
2020-05-13,18:00:00,BRAS DE PINA,58,12,40
2020-05-13,18:00:00,CACHAMBI,40,6,31
2020-05-13,18:00:00,CACUIA,12,4,7
2020-05-13,18:00:00,CAJU,16,6,8
2020-05-13,18:00:00,CAMORIM,8,2,3
2020-05-13,18:00:00,CAMPINHO,12,0,11
2020-05-13,18:00:00,CAMPO DOS AFONSOS,2,0,2
2020-05-13,18:00:00,CAMPO GRANDE,323,79,224
2020-05-13,18:00:00,CASCADURA,24,1,19
2020-05-13,18:00:00,CATETE,32,2,27
2020-05-13,18:00:00,CATUMBI,20,8,11
2020-05-13,18:00:00,CAVALCANTE,5,0,4
2020-05-13,18:00:00,CENTRO,83,11,68
2020-05-13,18:00:00,CIDADE DE DEUS,23,7,15
2020-05-13,18:00:00,CIDADE NOVA,3,0,2
2020-05-13,18:00:00,CIDADE UNIVERSITARIA,4,0,4
2020-05-13,18:00:00,COCOTA,7,2,4
2020-05-13,18:00:00,COELHO NETO,36,6,27
2020-05-13,18:00:00,COLEGIO,37,6,29
2020-05-13,18:00:00,COMPLEXO DO ALEMAO,5,0,4
2020-05-13,18:00:00,COPACABANA,436,80,329
2020-05-13,18:00:00,CORDOVIL,36,5,29
2020-05-13,18:00:00,COSME VELHO,15,5,10
2020-05-13,18:00:00,COSMOS,44,9,31
2020-05-13,18:00:00,COSTA BARROS,29,5,23
2020-05-13,18:00:00,CURICICA,27,5,22
2020-05-13,18:00:00,DEL CASTILHO,34,3,29
2020-05-13,18:00:00,DEODORO,14,2,10
2020-05-13,18:00:00,ENCANTADO,16,2,9
2020-05-13,18:00:00,ENGENHEIRO LEAL,1,0,1
2020-05-13,18:00:00,ENGENHO DA RAINHA,32,6,25
2020-05-13,18:00:00,ENGENHO DE DENTRO,48,12,33
2020-05-13,18:00:00,ENGENHO NOVO,62,7,50
2020-05-13,18:00:00,ESTACIO,21,3,14
2020-05-13,18:00:00,FLAMENGO,121,21,93
2020-05-13,18:00:00,FORA DO MUNICIPIO,138,1,135
2020-05-13,18:00:00,FREGUESIA-ILHA,26,0,23
2020-05-13,18:00:00,FREGUESIA-JPA,65,13,49
2020-05-13,18:00:00,GALEAO,12,7,5
2020-05-13,18:00:00,GAMBOA,4,1,3
2020-05-13,18:00:00,GARDENIA AZUL,19,4,12
2020-05-13,18:00:00,GAVEA,58,11,44
2020-05-13,18:00:00,GLORIA,19,4,14
2020-05-13,18:00:00,GRAJAU,38,9,27
2020-05-13,18:00:00,GUADALUPE,37,5,29
2020-05-13,18:00:00,GUARATIBA,51,11,38
2020-05-13,18:00:00,HIGIENOPOLIS,21,6,15
2020-05-13,18:00:00,HONORIO GURGEL,18,5,13
2020-05-13,18:00:00,HUMAITA,39,6,33
2020-05-13,18:00:00,INDEFINIDO,3558,29,2554
2020-05-13,18:00:00,INHAUMA,56,11,44
2020-05-13,18:00:00,INHOAIBA,32,12,18
2020-05-13,18:00:00,IPANEMA,155,22,127
2020-05-13,18:00:00,IRAJA,115,28,76
2020-05-13,18:00:00,ITANHANGA,33,5,27
2020-05-13,18:00:00,JACARE,28,9,14
2020-05-13,18:00:00,JACAREPAGUA,137,18,110
2020-05-13,18:00:00,JACAREZINHO,6,2,4
2020-05-13,18:00:00,JARDIM AMERICA,37,5,31
2020-05-13,18:00:00,JARDIM BOTANICO,62,8,50
2020-05-13,18:00:00,JARDIM CARIOCA,36,12,24
2020-05-13,18:00:00,JARDIM GUANABARA,43,6,34
2020-05-13,18:00:00,JARDIM SULACAP,16,4,10
2020-05-13,18:00:00,JOA,4,0,3
2020-05-13,18:00:00,LAGOA,77,3,69
2020-05-13,18:00:00,LARANJEIRAS,77,15,59
2020-05-13,18:00:00,LEBLON,178,20,151
2020-05-13,18:00:00,LEME,27,8,18
2020-05-13,18:00:00,LINS DE VASCONCELOS,22,2,19
2020-05-13,18:00:00,MADUREIRA,32,2,26
2020-05-13,18:00:00,MAGALHAES BASTOS,13,2,10
2020-05-13,18:00:00,MANGUEIRA,29,7,21
2020-05-13,18:00:00,MANGUINHOS,35,12,17
2020-05-13,18:00:00,MARACANA,34,5,24
2020-05-13,18:00:00,MARE,40,7,29
2020-05-13,18:00:00,MARECHAL HERMES,53,6,44
2020-05-13,18:00:00,MARIA DA GRACA,8,2,5
2020-05-13,18:00:00,MEIER,95,7,82
2020-05-13,18:00:00,MONERO,5,2,2
2020-05-13,18:00:00,OLARIA,72,12,52
2020-05-13,18:00:00,OSWALDO CRUZ,38,6,30
2020-05-13,18:00:00,PACIENCIA,70,21,45
2020-05-13,18:00:00,PADRE MIGUEL,58,15,36
2020-05-13,18:00:00,PAQUETA,1,0,1
2020-05-13,18:00:00,PARADA DE LUCAS,21,4,16
2020-05-13,18:00:00,PARQUE ANCHIETA,10,1,8
2020-05-13,18:00:00,PARQUE COLUMBIA,1,1,0
2020-05-13,18:00:00,PAVUNA,73,15,52
2020-05-13,18:00:00,PECHINCHA,43,9,34
2020-05-13,18:00:00,PEDRA DE GUARATIBA,15,2,11
2020-05-13,18:00:00,PENHA,75,12,57
2020-05-13,18:00:00,PENHA CIRCULAR,29,3,21
2020-05-13,18:00:00,PIEDADE,54,11,37
2020-05-13,18:00:00,PILARES,28,5,20
2020-05-13,18:00:00,PITANGUEIRAS,8,3,5
2020-05-13,18:00:00,PORTUGUESA,25,5,18
2020-05-13,18:00:00,PRACA DA BANDEIRA,12,2,7
2020-05-13,18:00:00,PRACA SECA,46,8,30
2020-05-13,18:00:00,PRAIA DA BANDEIRA,7,1,6
2020-05-13,18:00:00,QUINTINO BOCAIUVA,17,3,13
2020-05-13,18:00:00,RAMOS,75,10,62
2020-05-13,18:00:00,REALENGO,159,36,104
2020-05-13,18:00:00,RECREIO DOS BANDEIRANTES,127,19,97
2020-05-13,18:00:00,RIACHUELO,17,5,11
2020-05-13,18:00:00,RIBEIRA,3,1,2
2020-05-13,18:00:00,RICARDO ALBUQUERQUE,11,0,9
2020-05-13,18:00:00,RIO COMPRIDO,52,12,38
2020-05-13,18:00:00,ROCHA,14,2,12
2020-05-13,18:00:00,ROCHA MIRANDA,44,6,31
2020-05-13,18:00:00,ROCINHA,94,18,72
2020-05-13,18:00:00,SAMPAIO,8,2,5
2020-05-13,18:00:00,SANTA CRUZ,121,34,75
2020-05-13,18:00:00,SANTA TERESA,37,6,29
2020-05-13,18:00:00,SANTISSIMO,43,10,30
2020-05-13,18:00:00,SANTO CRISTO,19,3,13
2020-05-13,18:00:00,SAO CONRADO,43,3,39
2020-05-13,18:00:00,SAO CRISTOVAO,50,13,35
2020-05-13,18:00:00,SAO FRANCISCO XAVIER,4,1,3
2020-05-13,18:00:00,SAUDE,1,0,1
2020-05-13,18:00:00,SENADOR CAMARA,45,10,31
2020-05-13,18:00:00,SENADOR VASCONCELOS,18,5,13
2020-05-13,18:00:00,SEPETIBA,25,9,15
2020-05-13,18:00:00,TANQUE,22,4,16
2020-05-13,18:00:00,TAQUARA,103,16,77
2020-05-13,18:00:00,TAUA,30,3,25
2020-05-13,18:00:00,TIJUCA,272,40,212
2020-05-13,18:00:00,TODOS OS SANTOS,22,3,18
2020-05-13,18:00:00,TOMAS COELHO,19,3,13
2020-05-13,18:00:00,TURIACU,10,3,5
2020-05-13,18:00:00,URCA,12,3,9
2020-05-13,18:00:00,VARGEM GRANDE,14,1,10
2020-05-13,18:00:00,VARGEM PEQUENA,5,1,3
2020-05-13,18:00:00,VASCO DA GAMA,2,0,2
2020-05-13,18:00:00,VAZ LOBO,24,3,20
2020-05-13,18:00:00,VICENTE DE CARVALHO,26,7,17
2020-05-13,18:00:00,VIDIGAL,11,2,9
2020-05-13,18:00:00,VIGARIO GERAL,34,10,24
2020-05-13,18:00:00,VILA DA PENHA,38,9,27
2020-05-13,18:00:00,VILA ISABEL,113,21,85
2020-05-13,18:00:00,VILA KENNEDY,2,1,1
2020-05-13,18:00:00,VILA KOSMOS,13,1,12
2020-05-13,18:00:00,VILA MILITAR,2,1,1
2020-05-13,18:00:00,VILA VALQUEIRE,56,8,37
2020-05-13,18:00:00,VISTA ALEGRE,17,3,12
2020-05-13,18:00:00,ZUMBI,2,0,2
